SISRecID_BLVr9,HBWv8.1_Binomial,Order,UniqueID_Plastic.study,Source,Common.name_Plastic.study,Site,lat,lon,Age.Class,Date_Text,Date_FirstYR,Date_LastYR,Study.Duration,n,sqrtN,FO,logit.FO,Plastic,Date_MedianYR
22697967,Pterodroma_hypoleuca,PROCELLARIIFORMES,113,Lavers and Bond 2016b,Bonin Petrel,Midway Atoll,28.210076,-177.376111,Nest-bound,2012,2012,2012,1,8,2.828427125,0.75,1.096749099,Yes,2012
22698106,Pachyptila_vittata,PROCELLARIIFORMES,114,Ainley et al. 1990a,Broad-billed Prion,Ross Sea,-74.672912,-168.184274,Adult,1986,1986,1986,1,3,1.732050808,0.67,0.707110323,Yes,1986
22698106,Pachyptila_vittata,PROCELLARIIFORMES,115,Ainley et al. 1990a,Broad-billed Prion,Ross Sea,-70.899816,-89.13946,Subadult/Adult,1976-1988,1976,1980,5,3,1.732050808,0.67,0.707110323,Yes,1978
22698106,Pachyptila_vittata,PROCELLARIIFORMES,116,Ainley et al. 1990a,Broad-billed Prion,Scotia Sea,-57.534867,-43.486725,Subadult/Adult,1976-1988,1983,1988,6,51,7.141428429,0.04,-3.161434093,Yes,1986
22698106,Pachyptila_vittata,PROCELLARIIFORMES,117,Ainley et al. 1990a,Broad-billed Prion,Weddell Sea,-69.951182,-50.273438,Subadult/Adult,1976-1988,1986,1986,1,15,3.872983346,0.2,-1.383675089,Yes,1986
22698106,Pachyptila_vittata,PROCELLARIIFORMES,118,Day et al. 1984,Broad-billed Prion,New Zealand,-40.900557,174.885971,Mixed,1969-1977,1969,1977,9,NA,NA,0.5,0,Yes,1973
22698106,Pachyptila_vittata,PROCELLARIIFORMES,119,Furness 1985a,Broad-billed Prion,Gough Island,-40.318641,-9.935332,Mixed,1983,1983,1983,1,31,5.567764363,0.387096774,-0.458867083,Yes,1983
22698106,Pachyptila_vittata,PROCELLARIIFORMES,120,Harper and Fowler 1987,Broad-billed Prion,New Zealand,-40.900557,174.885971,Subadult/Adult,1958-1977,1958,1977,20,310,17.60681686,0.164516129,-1.621594041,Yes,1968
22698106,Pachyptila_vittata,PROCELLARIIFORMES,121,Ryan 1987,Broad-billed Prion,South Africa,-30.559482,22.937506,Mixed,1979-1985,1979,1985,7,137,11.70469991,0.299270073,-0.849438291,Yes,1982
22698106,Pachyptila_vittata,PROCELLARIIFORMES,122,"Ryan, 2008",Broad-billed Prion,Inaccessible Island,-37.300789,-12.677882,Mixed,1995,1995,1995,1,95,9.746794345,NA,NA,Yes,1995
22696698,Sula_leucogaster,SULIFORMES,123,Harrison et al. 1983,Brown Booby,Hawaii,19.896766,-155.582782,Mixed,1978-1981,1978,1981,4,244,15.62049935,0,-7.265129978,No,1980
22696698,Sula_leucogaster,SULIFORMES,124,Spear et al. 1995,Brown Booby,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,5,2.236067977,0,-7.265129978,No,1988
22696698,Sula_leucogaster,SULIFORMES,125,Tavares et al. 2017,Brown Booby,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2011,2011,2011,1,3,1.732050808,0,-7.265129978,No,2011
22696698,Sula_leucogaster,SULIFORMES,126,Tavares et al. 2017,Brown Booby,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2011,2011,2011,1,1,1,0,-7.265129978,No,2011
22696698,Sula_leucogaster,SULIFORMES,127,Tavares et al. 2017,Brown Booby,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,10,3.16227766,0.4,-0.404882624,Yes,2012
22696698,Sula_leucogaster,SULIFORMES,128,Tavares et al. 2017,Brown Booby,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2012,2012,2012,1,5,2.236067977,0.2,-1.383675089,Yes,2012
22696698,Sula_leucogaster,SULIFORMES,129,Tavares et al. 2017,Brown Booby,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2013,2013,2013,1,16,4,0.06,-2.740680581,Yes,2013
22696698,Sula_leucogaster,SULIFORMES,130,Tavares et al. 2017,Brown Booby,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2013,2013,2013,1,7,2.645751311,0.29,-0.893958592,Yes,2013
22694794,Anous_stolidus,CHARADRIIFORMES,131,Day et al. 1984/Harrison et al. 1983,Brown Noddy,Hawaii,19.896766,-155.582782,Mixed,1979-1982,1979,1982,4,354,18.81488772,0,-7.265129978,No,1981
22694794,Anous_stolidus,CHARADRIIFORMES,133,Sileo et al. 1990a,Brown Noddy,Midway Atoll,28.210076,-177.376111,Nest-bound,1987,1987,1987,1,35,5.916079783,0,-7.265129978,No,1987
22694794,Anous_stolidus,CHARADRIIFORMES,134,Sileo et al. 1990a,Brown Noddy,Tern Island,23.868823,-166.285503,Nest-bound,1987,1987,1987,1,15,3.872983346,0,-7.265129978,No,1987
22694794,Anous_stolidus,CHARADRIIFORMES,135,Tavares et al. 2017,Brown Noddy,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2011,2011,2011,1,1,1,0,-7.265129978,No,2011
22694794,Anous_stolidus,CHARADRIIFORMES,136,Tavares et al. 2017,Brown Noddy,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,2,1.414213562,0,-7.265129978,No,2012
22694794,Anous_stolidus,CHARADRIIFORMES,137,Tavares et al. 2017,Brown Noddy,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
62289571,Catharacta_antarctica,CHARADRIIFORMES,138,Auman et al. 2004,Southern Skua,Heard Island,-53.08181,73.504158,Adult,2000-2001,2000,2001,2,4,2,0,-7.265129978,No,2001
62289571,Catharacta_antarctica,CHARADRIIFORMES,139,Bourne and Imber 1982,Southern Skua,Scotland,56.490671,-4.202646,Mixed,NA,NA,NA,NA,3,1.732050808,0,-7.265129978,No,#NUM!
62289571,Catharacta_antarctica,CHARADRIIFORMES,140,Furness 1985a,Southern Skua,Gough Island,-40.318641,-9.935332,Mixed,1983,1983,1983,1,11,3.31662479,0.090909091,-2.295684289,Yes,1983
62289571,Catharacta_antarctica,CHARADRIIFORMES,142,Ryan 1987,Southern Skua,South Africa,-30.559482,22.937506,Mixed,1979-1985,1979,1985,7,494,22.22611077,0.228744939,-1.213263254,Yes,1982
22728328,Thalassarche_bulleri,PROCELLARIIFORMES,143,James & Stahl 2000,Buller's Albatross,Snares Island,-48.024949,166.600965,Adult,1997,1997,1997,1,188,13.7113092,0.02,-3.858132902,Yes,1997
22728328,Thalassarche_bulleri,PROCELLARIIFORMES,144,Robertson et al. 2004,Buller's Albatross,New Zealand,-46.312086,174.115693,Adult,1998,1998,1998,1,30,5.477225575,0.03,-3.453754806,Yes,1998
22698182,Ardenna_bulleri,PROCELLARIIFORMES,146,Ainley et al. 1990b,Buller's Shearwater,Eastern equatorial Pacific,-126.5858,-5.934,Subadult/Adult,1984-1988,1984,1988,5,1,1,1,7.265129978,Yes,1986
22698182,Ardenna_bulleri,PROCELLARIIFORMES,147,Robards 1993,Buller's Shearwater,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,118,10.86278049,0.96,3.161434093,Yes,1991
22698182,Ardenna_bulleri,PROCELLARIIFORMES,148,Spear et al. 1995,Buller's Shearwater,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,3,1.732050808,1,7.265129978,Yes,1988
22698132,Bulweria_bulwerii,PROCELLARIIFORMES,149,Ainley et al. 1990b,Bulwer's Petrel,Eastern equatorial Pacific,-126.5858,-5.934,Subadult/Adult,1984-1988,1984,1988,5,19,4.358898944,0,-7.265129978,No,1986
22698132,Bulweria_bulwerii,PROCELLARIIFORMES,150,Sileo et al. 1990a,Bulwer's Petrel,Nihoa Island,23.060366,-161.922026,Adult,1987,1987,1987,1,38,6.164414003,0.05,-2.931272645,Yes,1987
22698132,Bulweria_bulwerii,PROCELLARIIFORMES,151,Spear et al. 1995,Bulwer's Petrel,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,39,6.244997998,0,-7.265129978,No,1988
22694591,Thalasseus_sandvicensis,CHARADRIIFORMES,152,Tavares et al. 2017,Sandwich Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Mixed,2011,2011,2011,1,1,1,0,-7.265129978,No,2011
22694591,Thalasseus_sandvicensis,CHARADRIIFORMES,153,Tavares et al. 2017,Sandwich Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,11,3.31662479,0,-7.265129978,No,2012
22694591,Thalasseus_sandvicensis,CHARADRIIFORMES,154,Tavares et al. 2017,Sandwich Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Mixed,2012,2012,2012,1,2,1.414213562,0,-7.265129978,No,2012
22694591,Thalasseus_sandvicensis,CHARADRIIFORMES,155,Tavares et al. 2017,Sandwich Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2013,2013,2013,1,8,2.828427125,0,-7.265129978,No,2013
22694591,Thalasseus_sandvicensis,CHARADRIIFORMES,156,Tavares et al. 2017,Sandwich Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2013,2013,2013,1,10,3.16227766,0,-7.265129978,No,2013
22696806,Phalacrocorax_capensis,SULIFORMES,157,Ryan 1987,Cape Cormorant,South Africa,-30.559482,22.937506,Mixed,1979-1985,1979,1985,7,239,15.45962483,0,-7.265129978,No,1982
22696668,Morus_capensis,SULIFORMES,158,Ryan 1987,Cape Gannet,South Africa,-30.559482,22.937506,Mixed,1979-1985,1979,1985,7,5,2.236067977,0,-7.265129978,No,1982
22697879,Daption_capense,PROCELLARIIFORMES,159,Ainley et al. 1990a,Cape Petrel,Ross Sea,-74.672912,-168.184274,Adult,1980,1980,1980,1,4,2,0.5,0,Yes,1980
22697879,Daption_capense,PROCELLARIIFORMES,160,Ainley et al. 1990a,Cape Petrel,Weddell Sea,-71.411128,-44.854941,Adult,1986,1986,1986,1,16,4,0.31,-0.79887776,Yes,1986
22697879,Daption_capense,PROCELLARIIFORMES,161,Ainley et al. 1990a,Cape Petrel,Drake Passage,-60.311783,-63.40971,Adult,1987,1987,1987,1,20,4.472135955,0.05,-2.931272645,Yes,1987
22697879,Daption_capense,PROCELLARIIFORMES,162,Ainley et al. 1990a,Cape Petrel,Scotia Sea,-58.555249,-36.096044,Adult,1988,1988,1988,1,63,7.937253933,0.11,-2.085183831,Yes,1988
22697879,Daption_capense,PROCELLARIIFORMES,163,Ainley et al. 1990a,Cape Petrel,Ross Sea,-70.899816,-89.13946,Subadult/Adult,1976-1988,1976,1980,5,50,7.071067812,0.04,-3.161434093,Yes,1978
22697879,Daption_capense,PROCELLARIIFORMES,164,Ainley et al. 1990a,Cape Petrel,Scotia Sea,-57.534867,-43.486725,Subadult/Adult,1976-1988,1983,1988,6,63,7.937253933,0.11,-2.085183831,Yes,1986
22697879,Daption_capense,PROCELLARIIFORMES,165,Ainley et al. 1990a,Cape Petrel,Drake Passage,-63.339181,-64.569945,Subadult/Adult,1976-1988,1986,1987,2,20,4.472135955,0.05,-2.931272645,Yes,1987
22697879,Daption_capense,PROCELLARIIFORMES,166,Ainley et al. 1990a,Cape Petrel,Weddell Sea,-69.951182,-50.273438,Subadult/Adult,1976-1988,1986,1986,1,16,4,0.31,-0.79887776,Yes,1986
22697879,Daption_capense,PROCELLARIIFORMES,167,Ainley et al. 1990b,Cape Petrel,Eastern equatorial Pacific,-126.5858,-5.934,Subadult/Adult,1984-1988,1984,1988,5,8,2.828427125,0.875,1.941125451,Yes,1986
22697879,Daption_capense,PROCELLARIIFORMES,168,Barbieri 2009,Cape Petrel,"Brazil, Sao Paulo",-14.235004,-51.92528,Adult,2000-2002,2000,2002,3,4,2,0.75,1.096749099,Yes,2001
22697879,Daption_capense,PROCELLARIIFORMES,169,Creet et al. 1994,Cape Petrel,"King George Is, Antarctica",-61.995046,-58.007861,Adult,1990-1991,1990,1991,2,18,4.242640687,0.36,-0.574514741,Yes,1991
22697879,Daption_capense,PROCELLARIIFORMES,170,Fijn et al. 2012,Cape Petrel,Signey Island,-60.716686,-45.633442,Adult,2006,2006,2006,1,90,9.486832981,0.04,-3.161434093,Yes,2006
22697879,Daption_capense,PROCELLARIIFORMES,171,Petry et al. 2002,Cape Petrel,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,10,3.16227766,0.4,-0.404882624,Yes,1998
22697879,Daption_capense,PROCELLARIIFORMES,172,Ryan 1987,Cape Petrel,South Africa,-30.559482,22.937506,Mixed,1979-1985,1979,1985,7,18,4.242640687,0.833333333,1.606086353,Yes,1982
22697879,Daption_capense,PROCELLARIIFORMES,173,Tavares et al. 2017,Cape Petrel,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,1,1,1,7.265129978,Yes,2012
22697879,Daption_capense,PROCELLARIIFORMES,174,Tourinho et al. 2010,Cape Petrel,Rio Grande do Sul,-31.807168,-51.618266,Subadult/Adult,2007,2007,2007,1,1,1,0,-7.265129978,No,2007
22729421,Calonectris_edwardsii,PROCELLARIIFORMES,175,Petry et al. 2002,Cape Verde Shearwater,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,3,1.732050808,0.33,-0.707110323,Yes,1998
22694903,Ptychoramphus_aleuticus,CHARADRIIFORMES,176,Day et al. 1984/Day 1980,Cassin's Auklet,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,10,3.16227766,0.4,-0.404882624,Yes,1973
22694903,Ptychoramphus_aleuticus,CHARADRIIFORMES,177,Floren and Shugart 2017,Cassin's Auklet,Washington and Oregon Coast,46.793391,-124.091651,Adult,2014,2014,2014,1,92,9.591663047,0.35,-0.618117549,Yes,2014
22694903,Ptychoramphus_aleuticus,CHARADRIIFORMES,178,Floren and Shugart 2017,Cassin's Auklet,Washington and Oregon Coast,46.793391,-124.091651,Subadult,2014,2014,2014,1,38,6.164414003,0.47,-0.119975941,Yes,2014
22694903,Ptychoramphus_aleuticus,CHARADRIIFORMES,179,Floren and Shugart 2017,Cassin's Auklet,Washington and Oregon Coast,46.793391,-124.091651,Subadult,2014,2014,2014,1,39,6.244997998,0.54,0.160117524,Yes,2014
22694903,Ptychoramphus_aleuticus,CHARADRIIFORMES,180,Robards et al. 1995,Cassin's Auklet,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,35,5.916079783,0.114,-2.045186682,Yes,1989
22697761,Pygoscelis_antarcticus,SPHENISCIFORMES,181,Ryan 1987,Chinstrap Penguin,South Africa,-30.559482,22.937506,Adult,1979-1985,1979,1985,7,6,2.449489743,0,-7.265129978,No,1982
22698222,Puffinus_nativitatis,PROCELLARIIFORMES,182,Ainley et al. 1990b,Christmas Shearwater,Eastern equatorial Pacific,-126.5858,-5.934,Adult,1984-1988,1984,1988,5,3,1.732050808,0.333333333,-0.692098833,Yes,1986
22698222,Puffinus_nativitatis,PROCELLARIIFORMES,183,Day et al. 1984/Harrison et al. 1983,Christmas Shearwater,Hawaii,19.896766,-155.582782,Mixed,1978-1981,1978,1981,4,182,13.49073756,0,-7.265129978,No,1980
22698222,Puffinus_nativitatis,PROCELLARIIFORMES,184,Sileo et al. 1990a,Christmas Shearwater,Laysan Island,25.767853,-171.732206,Adult,1987,1987,1987,1,36,6,0.17,-1.582361089,Yes,1987
22698222,Puffinus_nativitatis,PROCELLARIIFORMES,185,Sileo et al. 1990a,Christmas Shearwater,Nihoa Island,23.060366,-161.922026,Adult,1987,1987,1987,1,2,1.414213562,0.5,0,Yes,1987
22698222,Puffinus_nativitatis,PROCELLARIIFORMES,186,Spear et al. 1995,Christmas Shearwater,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,5,2.236067977,0.4,-0.404882624,Yes,1988
22697987,Pterodroma_brevipes,PROCELLARIIFORMES,187,Spear et al. 1995,Collared Petrel,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,3,1.732050808,0.666666667,0.692098833,Yes,1988
22698300,Pelecanoides_urinatrix,PROCELLARIIFORMES,188,Ainley et al. 1990a,Common Diving-petrel,Scotia Sea,-57.534867,-43.486725,Subadult/Adult,1976-1988,1983,1988,6,4,2,0,-7.265129978,No,1986
22698300,Pelecanoides_urinatrix,PROCELLARIIFORMES,189,Day et al. 1984,Common Diving-petrel,Chatham Is,-43.912096,-176.543303,Mixed,1969-1977,1969,1977,9,NA,NA,0,-7.265129978,No,1973
22698300,Pelecanoides_urinatrix,PROCELLARIIFORMES,190,Furness 1985a,Common Diving-petrel,Gough Island,-40.318641,-9.935332,Mixed,1983,1983,1983,1,19,4.358898944,0,-7.265129978,No,1983
22698300,Pelecanoides_urinatrix,PROCELLARIIFORMES,192,Ryan 1987,Common Diving-petrel,South Africa,-30.559482,22.937506,Adult,1979-1985,1979,1985,7,53,7.280109889,0.018867925,-3.915528545,Yes,1982
22680405,Somateria_mollissima,ANSERIFORMES,193,English et al. 2015,Common Eider,"Fogo Island, Newfoundland, Canada",49.715417,-54.534061,Adult,2013-2014,2013,2014,2,26,5.099019514,0,-7.265129978,No,2014
22680405,Somateria_mollissima,ANSERIFORMES,194,English et al. 2015,Common Eider,"Fogo Island, Newfoundland, Canada",49.715417,-54.534061,Subadult,2013-2014,2013,2014,2,10,3.16227766,0.1,-2.191026439,Yes,2014
22680405,Somateria_mollissima,ANSERIFORMES,195,English et al. 2015,Common Eider,"Fogo Island, Newfoundland, Canada",49.715417,-54.534061,Mixed,2013-2014,2013,2014,2,12,3.464101615,0,-7.265129978,No,2014
22680405,Somateria_mollissima,ANSERIFORMES,196,Lydersen et al. 1989,Common Eider,Hornsund,76.881101,15.9084,Adult,1984,1984,1984,1,20,4.472135955,0,-7.265129978,No,1984
22680405,Somateria_mollissima,ANSERIFORMES,197,Provencher et al. 2014,Common Eider,"Cape Dorset, Nunavut",64.230375,-76.540963,Adult,2011,2011,2011,1,100,10,0.01,-4.528168023,Yes,2011
22680405,Somateria_mollissima,ANSERIFORMES,198,Provencher et al. 2014,Common Eider,"Nuuk, Greenland",64.18141,-51.694138,Mixed,2012,2012,2012,1,135,11.61895004,0,-7.265129978,No,2012
22680405,Somateria_mollissima,ANSERIFORMES,199,Provencher et al. 2014,Common Eider,"Belcher Is, Nunavut",56.622294,-78.794321,Mixed,1998-2003,1998,2003,6,388,19.6977156,0,-7.265129978,No,2001
22680405,Somateria_mollissima,ANSERIFORMES,200,Provencher et al. 2014,Common Eider,"Nuuk, Greenland",64.18141,-51.694138,Mixed,1999-2002,1999,2002,4,241,15.5241747,0,-7.265129978,No,2001
22680405,Somateria_mollissima,ANSERIFORMES,201,Provencher et al. 2014,Common Eider,"Cape Dorset, Nunavut",64.230375,-76.540963,Adult,2000-2002,2000,2002,3,108,10.39230485,0,-7.265129978,No,2001
22697842,Gavia_immer,GAVIIFORMES,202,Avery-Gomm et al. 2013,Common Loon,"Vancouver, BC",49.282729,-123.120738,Adult,2010,2010,2010,1,2,1.414213562,0,-7.265129978,No,2010
22694841,Uria_aalge,CHARADRIIFORMES,203,Acampora et al. 2016,Common Murre,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,25,5,0.12,-1.987408918,Yes,2015
22694841,Uria_aalge,CHARADRIIFORMES,204,Avery-Gomm et al. 2013,Common Murre,"Vancouver, BC",49.282729,-123.120738,Subadult,2007-2010,2007,2010,4,10,3.16227766,0.1,-2.191026439,Yes,2009
22694841,Uria_aalge,CHARADRIIFORMES,205,Avery-Gomm et al. 2013,Common Murre,"Vancouver, BC",49.282729,-123.120738,Adult,2007-2010,2007,2010,4,3,1.732050808,0,-7.265129978,No,2009
22694841,Uria_aalge,CHARADRIIFORMES,206,Avery-Gomm et al. 2013,Common Murre,"Vancouver, BC",49.282729,-123.120738,Adult,2007-2010,2007,2010,4,24,4.898979486,0,-7.265129978,No,2009
22694841,Uria_aalge,CHARADRIIFORMES,207,Blight and Burger 1997,Common Murre,North Pacific,45.522224,-122.679826,Subadult/Adult,1987,1987,1987,1,1,1,0,-7.265129978,No,1987
22694841,Uria_aalge,CHARADRIIFORMES,208,Bond et al. 2013,Common Murre,Newfoundland,53.135509,-57.660436,Adult,1996-1997,1996,1997,2,60,7.745966692,0.02,-3.858132902,Yes,1997
22694841,Uria_aalge,CHARADRIIFORMES,209,Bond et al. 2013,Common Murre,Newfoundland,53.135509,-57.660436,Adult,2011-2012,2011,2012,2,11,3.31662479,0.09,-2.306656177,Yes,2012
22694841,Uria_aalge,CHARADRIIFORMES,210,Day et al. 1984/Day 1980,Common Murre,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,191,13.82027496,0,-7.265129978,No,1973
22694841,Uria_aalge,CHARADRIIFORMES,211,Provencher et al. 2014,Common Murre,"Renews, Newfoundland",46.861066,-52.946643,Adult,2006,2006,2006,1,13,3.605551275,0,-7.265129978,No,2006
22694841,Uria_aalge,CHARADRIIFORMES,212,Provencher et al. 2014,Common Murre,"St. Mary's Bay, Newfoundland",47.036816,-53.761189,Adult,2006,2006,2006,1,15,3.872983346,0,-7.265129978,No,2006
22694841,Uria_aalge,CHARADRIIFORMES,213,Robards et al. 1995,Common Murre,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,134,11.5758369,0.008,-4.737105478,Yes,1989
22694623,Sterna_hirundo,CHARADRIIFORMES,214,Ryan 1987,Common Tern,South Africa,-30.559482,22.937506,Mixed,1979-1985,1979,1985,7,13,3.605551275,0,-7.265129978,No,1982
22694623,Sterna_hirundo,CHARADRIIFORMES,215,Tavares et al. 2017,Common Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2011,2011,2011,1,3,1.732050808,0,-7.265129978,No,2011
22694623,Sterna_hirundo,CHARADRIIFORMES,216,Tavares et al. 2017,Common Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2011,2011,2011,1,3,1.732050808,0,-7.265129978,No,2011
22694623,Sterna_hirundo,CHARADRIIFORMES,217,Tavares et al. 2017,Common Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Mixed,2011,2011,2011,1,2,1.414213562,0,-7.265129978,No,2011
22694623,Sterna_hirundo,CHARADRIIFORMES,218,Tavares et al. 2017,Common Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,8,2.828427125,0,-7.265129978,No,2012
22694623,Sterna_hirundo,CHARADRIIFORMES,219,Tavares et al. 2017,Common Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2012,2012,2012,1,1,1,0,-7.265129978,No,2012
22694623,Sterna_hirundo,CHARADRIIFORMES,220,Tavares et al. 2017,Common Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2013,2013,2013,1,5,2.236067977,0.2,-1.383675089,Yes,2013
22697975,Pterodroma_cookii,PROCELLARIIFORMES,221,Ainley et al. 1990b,Cook's Petrel,Eastern equatorial Pacific,-126.5858,-5.934,Subadult/Adult,1984-1988,1984,1988,5,9,3,0.444444444,-0.222828999,Yes,1986
22697975,Pterodroma_cookii,PROCELLARIIFORMES,222,Day et al. 1984 (Imber pers comm),Cook's Petrel,New Zealand,-40.900557,174.885971,Mixed,NA,NA,NA,NA,NA,NA,0.1,-2.191026439,Yes,#NUM!
22697975,Pterodroma_cookii,PROCELLARIIFORMES,223,Imber 1996,Cook's Petrel,"Little Barrier Island, New Zealand",-36.196983,175.077681,Mixed,1972-1977,1972,1977,6,55,7.416198487,0.382,-0.48036911,Yes,1975
45061132,Calonectris_diomedea,PROCELLARIIFORMES,224,Bond et al. 2014,Cory's Shearwater,Sable Island,43.933721,-59.914914,Adult,2003-2005,2003,2005,3,3,1.732050808,0,-7.265129978,No,2004
45061132,Calonectris_diomedea,PROCELLARIIFORMES,225,Codina-Garcia et al. 2013,Cory's Shearwater,"Catalan coast, Spain",43.311099,-4.252477,Adult,2003-2010,2003,2010,8,49,7,0.96,3.161434093,Yes,2007
45061132,Calonectris_diomedea,PROCELLARIIFORMES,226,Colabuono et al. 2009,Cory's Shearwater,"Rio Grande, Brazil",-32.299886,-52.446547,Subadult/Adult,1994-2005,1994,2005,12,5,2.236067977,1,7.265129978,Yes,2000
45061132,Calonectris_diomedea,PROCELLARIIFORMES,227,Moser and Lee 1992,Cory's Shearwater,Western North Atlantic,28.389208,-80.605536,Adult,1975-1989,1975,1989,15,147,12.12435565,0.25,-1.096749099,Yes,1982
45061132,Calonectris_diomedea,PROCELLARIIFORMES,228,Petry et al. 2002,Cory's Shearwater,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,112,10.58300524,1,7.265129978,Yes,1998
45061132,Calonectris_diomedea,PROCELLARIIFORMES,229,Petry et al. 2009,Cory's Shearwater,Rio Grande do Sul,-31.807168,-51.618266,Subadult/Adult,2008,2008,2008,1,185,13.60147051,0.773,1.223155228,Yes,2008
45061132,Calonectris_diomedea,PROCELLARIIFORMES,230,Rodrigues et al. 2012,Cory's Shearwater,Canary Is,40.751612,-73.975357,Nest-bound,2009-2011,2009,2011,3,85,9.219544457,0.84,1.654695605,Yes,2010
45061132,Calonectris_diomedea,PROCELLARIIFORMES,231,Ryan 1987,Cory's Shearwater,South Africa,-30.559482,22.937506,Mixed,1979-1985,1979,1985,7,7,2.645751311,0.428571429,-0.28727432,Yes,1982
45061132,Calonectris_diomedea,PROCELLARIIFORMES,232,Tavares et al. 2017,Cory's Shearwater,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2011,2011,2011,1,1,1,0,-7.265129978,No,2011
45061132,Calonectris_diomedea,PROCELLARIIFORMES,233,Tavares et al. 2017,Cory's Shearwater,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,2,1.414213562,0.5,0,Yes,2012
45061132,Calonectris_diomedea,PROCELLARIIFORMES,234,Tavares et al. 2017,Cory's Shearwater,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2013,2013,2013,1,19,4.358898944,0.16,-1.654695605,Yes,2013
45061132,Calonectris_diomedea,PROCELLARIIFORMES,235,Tavares et al. 2017,Cory's Shearwater,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2013,2013,2013,1,12,3.464101615,0.33,-0.707110323,Yes,2013
22694915,Aethia_cristatella,CHARADRIIFORMES,236,Bond et al. 2010,Crested Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,1993,1993,1993,1,1,1,0,-7.265129978,No,1993
22694915,Aethia_cristatella,CHARADRIIFORMES,237,Bond et al. 2010,Crested Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,1994,1994,1994,1,37,6.08276253,0,-7.265129978,No,1994
22694915,Aethia_cristatella,CHARADRIIFORMES,238,Bond et al. 2010,Crested Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,1995,1995,1995,1,46,6.782329983,0,-7.265129978,No,1995
22694915,Aethia_cristatella,CHARADRIIFORMES,239,Bond et al. 2010,Crested Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,1996,1996,1996,1,78,8.831760866,0,-7.265129978,No,1996
