SISRecID_BLVr9,Common.name_HBWBLv6,TipLabel_HBWBLv6,ROTL.tip.label,Order,BLFamilyEnglish,Family.Name_HBWBLv6,UniqueID_Plastic.study,Source,Common.name_Plastic.study,Site,lat,lon,Age.Class,Date_Text,Date_FirstYR,Date_LastYR,Study.Duration,n,sqrtN,FO,logit.FO,Plastic,Date_MedianYR
22694906,Parakeet Auklet,Aethia_psittacula,Cyclorrhynchus_psittacula,CHARADRIIFORMES,Auks,Alcidae,612,Robards 1993,Parakeet Auklet,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,3,1.732050808,0.33,-0.707110323,Yes,1991
22694924,Rhinoceros Auklet,Cerorhinca_monocerata,Cerorhinca_monocerata,CHARADRIIFORMES,Auks,Alcidae,675,Baltz and Morejohn 1976,Rhinoceros Auklet,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,26,5.099019514,0.04,-3.161434093,Yes,1975
22694924,Rhinoceros Auklet,Cerorhinca_monocerata,Cerorhinca_monocerata,CHARADRIIFORMES,Auks,Alcidae,678,Robards 1993,Rhinoceros Auklet,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,9,3,0.44,-0.240821631,Yes,1991
22694847,Thick-billed Murre,Uria_lomvia,Uria_lomvia,CHARADRIIFORMES,Auks,Alcidae,933,Bond et al. 2013,Thick-billed Murre,Newfoundland,53.135509,-57.660436,Adult,1985-1986,1985,1986,2,1249,35.34119409,0.08,-2.434395675,Yes,1986
22694847,Thick-billed Murre,Uria_lomvia,Uria_lomvia,CHARADRIIFORMES,Auks,Alcidae,934,Bond et al. 2013,Thick-billed Murre,Newfoundland,53.135509,-57.660436,Adult,1996-1997,1996,1997,2,310,17.60681686,0.05,-2.931272645,Yes,1997
22694847,Thick-billed Murre,Uria_lomvia,Uria_lomvia,CHARADRIIFORMES,Auks,Alcidae,935,Bond et al. 2013,Thick-billed Murre,Newfoundland,53.135509,-57.660436,Adult,2011-2012,2011,2012,2,32,5.656854249,0.09,-2.306656177,Yes,2012
22694847,Thick-billed Murre,Uria_lomvia,Uria_lomvia,CHARADRIIFORMES,Auks,Alcidae,941,Provencher et al. 2010,Thick-billed Murre,eastern Canadian Arctic,75,-90,Adult,2007-2008,2007,2008,2,186,13.6381817,0.11,-2.085183831,Yes,2008
22694847,Thick-billed Murre,Uria_lomvia,Uria_lomvia,CHARADRIIFORMES,Auks,Alcidae,936,Day et al. 1984,Thick-billed Murre,Canadian Arctic,75,-90,Mixed,1978-1979,1978,1979,2,283,16.82260384,0.01,-4.528168023,Yes,1979
22694847,Thick-billed Murre,Uria_lomvia,Uria_lomvia,CHARADRIIFORMES,Auks,Alcidae,946,Provencher et al. 2014,Thick-billed Murre,SW Greenland,60.683333,-46.583333,Mixed,1988-1989,1988,1989,2,202,14.2126704,0.06,-2.740680581,Yes,1989
22694847,Thick-billed Murre,Uria_lomvia,Uria_lomvia,CHARADRIIFORMES,Auks,Alcidae,947,Robards 1993,Thick-billed Murre,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,1,1,1,7.265129978,Yes,1991
22694934,Tufted Puffin,Fratercula_cirrhata,Fratercula_cirrhata,CHARADRIIFORMES,Auks,Alcidae,971,Robards 1993,Tufted Puffin,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,8,2.828427125,0.88,1.987408918,Yes,1991
22694896,Ancient Murrelet,Synthliboramphus_antiquus,Synthliboramphus_antiquus,CHARADRIIFORMES,Auks,Alcidae,10,Robards et al. 1995,Ancient Murrelet,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,68,8.246211251,0,-7.265129978,No,1989
22694927,Atlantic Puffin,Fratercula_arctica,Fratercula_arctica,CHARADRIIFORMES,Auks,Alcidae,37,Parslow and Jefferies 1972,Atlantic Puffin,United Kingdom,55.378051,-3.435973,Adult,1969-1971,1969,1971,3,1,1,1,7.265129978,Yes,1970
22694927,Atlantic Puffin,Fratercula_arctica,Fratercula_arctica,CHARADRIIFORMES,Auks,Alcidae,36,Parslow and Jefferies 1972,Atlantic Puffin,United Kingdom,55.378051,-3.435973,Nest-bound,1969-1971,1969,1971,3,5,2.236067977,0.6,0.404882624,Yes,1970
22694927,Atlantic Puffin,Fratercula_arctica,Fratercula_arctica,CHARADRIIFORMES,Auks,Alcidae,32,Acampora et al. 2016,Atlantic Puffin,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,3,1.732050808,0.33,-0.707110323,Yes,2015
22694861,Black Guillemot,Cepphus_grylle,Cepphus_grylle,CHARADRIIFORMES,Auks,Alcidae,60,Acampora et al. 2016,Black Guillemot,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,1,1,0,-7.265129978,No,2015
22694903,Cassin's Auklet,Ptychoramphus_aleuticus,Ptychoramphus_aleuticus,CHARADRIIFORMES,Auks,Alcidae,180,Robards et al. 1995,Cassin's Auklet,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,35,5.916079783,0.114,-2.045186682,Yes,1989
22694841,Common Murre,Uria_aalge,Uria_aalge,CHARADRIIFORMES,Auks,Alcidae,203,Acampora et al. 2016,Common Murre,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,25,5,0.12,-1.987408918,Yes,2015
22694841,Common Murre,Uria_aalge,Uria_aalge,CHARADRIIFORMES,Auks,Alcidae,213,Robards et al. 1995,Common Murre,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,134,11.5758369,0.008,-4.737105478,Yes,1989
22694915,Crested Auklet,Aethia_cristatella,Aethia_cristatella,CHARADRIIFORMES,Auks,Alcidae,265,Robards et al. 1995,Crested Auklet,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,40,6.32455532,0.025,-3.63666417,Yes,1989
22694931,Horned Puffin,Fratercula_corniculata,Fratercula_corniculata,CHARADRIIFORMES,Auks,Alcidae,381,Robards et al. 1995,Horned Puffin,N. Pacific,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,120,10.95445115,0.367,-0.544308268,Yes,1989
22694875,Kittlitz's Murrelet,Brachyramphus_brevirostris,Brachyramphus_brevirostris,CHARADRIIFORMES,Auks,Alcidae,415,Robards et al. 1995,Kittlitz's Murrelet,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,17,4.123105626,0,-7.265129978,No,1989
22694870,Marbled Murrelet,Brachyramphus_marmoratus,Brachyramphus_marmoratus,CHARADRIIFORMES,Auks,Alcidae,519,Robards et al. 1995,Marbled Murrelet,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,96,9.797958971,0,-7.265129978,No,1989
22694906,Parakeet Auklet,Aethia_psittacula,Cyclorrhynchus_psittacula,CHARADRIIFORMES,Auks,Alcidae,613,Robards et al. 1995,Parakeet Auklet,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,208,14.4222051,0.938,2.706134492,Yes,1989
22694864,Pigeon Guillemot,Cepphus_columba,Cepphus_columba,CHARADRIIFORMES,Auks,Alcidae,627,Robards et al. 1995,Pigeon Guillemot,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,43,6.557438524,0.0263,-3.585985031,Yes,1989
22694852,Razorbill,Alca_torda,Alca_torda,CHARADRIIFORMES,Auks,Alcidae,641,Acampora et al. 2016,Razorbill,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,15,3.872983346,0,-7.265129978,No,2015
22694924,Rhinoceros Auklet,Cerorhinca_monocerata,Cerorhinca_monocerata,CHARADRIIFORMES,Auks,Alcidae,679,Robards et al. 1995,Rhinoceros Auklet,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,1,1,0,-7.265129978,No,1989
22694847,Thick-billed Murre,Uria_lomvia,Uria_lomvia,CHARADRIIFORMES,Auks,Alcidae,948,Robards et al. 1995,Thick-billed Murre,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,92,9.591663047,0,-7.265129978,No,1989
22694934,Tufted Puffin,Fratercula_cirrhata,Fratercula_cirrhata,CHARADRIIFORMES,Auks,Alcidae,972,Robards et al. 1995,Tufted Puffin,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,489,22.11334439,0.245,-1.123533192,Yes,1989
22694918,Whiskered Auklet,Aethia_pygmaea,Aethia_pygmaea,CHARADRIIFORMES,Auks,Alcidae,1023,Robards et al. 1995,Whiskered Auklet,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,22,4.69041576,0,-7.265129978,No,1989
22694841,Common Murre,Uria_aalge,Uria_aalge,CHARADRIIFORMES,Auks,Alcidae,205,Avery-Gomm et al. 2013,Common Murre,"Vancouver, BC",49.282729,-123.120738,Adult,2007-2010,2007,2010,4,3,1.732050808,0,-7.265129978,No,2009
22694841,Common Murre,Uria_aalge,Uria_aalge,CHARADRIIFORMES,Auks,Alcidae,206,Avery-Gomm et al. 2013,Common Murre,"Vancouver, BC",49.282729,-123.120738,Adult,2007-2010,2007,2010,4,24,4.898979486,0,-7.265129978,No,2009
22694841,Common Murre,Uria_aalge,Uria_aalge,CHARADRIIFORMES,Auks,Alcidae,204,Avery-Gomm et al. 2013,Common Murre,"Vancouver, BC",49.282729,-123.120738,Subadult,2007-2010,2007,2010,4,10,3.16227766,0.1,-2.191026439,Yes,2009
22694924,Rhinoceros Auklet,Cerorhinca_monocerata,Cerorhinca_monocerata,CHARADRIIFORMES,Auks,Alcidae,674,Avery-Gomm et al. 2013,Rhinoceros Auklet,Vancouver & Washington,49.282729,-123.120738,Adult,2007-2010,2007,2010,4,22,4.69041576,0,-7.265129978,No,2009
22694896,Ancient Murrelet,Synthliboramphus_antiquus,Synthliboramphus_antiquus,CHARADRIIFORMES,Auks,Alcidae,9,Day et al. 1984/Day 1980,Ancient Murrelet,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,16,4,0,-7.265129978,No,1973
22694903,Cassin's Auklet,Ptychoramphus_aleuticus,Ptychoramphus_aleuticus,CHARADRIIFORMES,Auks,Alcidae,176,Day et al. 1984/Day 1980,Cassin's Auklet,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,10,3.16227766,0.4,-0.404882624,Yes,1973
22694841,Common Murre,Uria_aalge,Uria_aalge,CHARADRIIFORMES,Auks,Alcidae,210,Day et al. 1984/Day 1980,Common Murre,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,191,13.82027496,0,-7.265129978,No,1973
22694915,Crested Auklet,Aethia_cristatella,Aethia_cristatella,CHARADRIIFORMES,Auks,Alcidae,264,Day et al. 1984/Day 1980,Crested Auklet,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,85,9.219544457,0,-7.265129978,No,1973
22694931,Horned Puffin,Fratercula_corniculata,Fratercula_corniculata,CHARADRIIFORMES,Auks,Alcidae,379,Day et al. 1984/Day 1980,Horned Puffin,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,148,12.16552506,0.37,-0.531437204,Yes,1973
22694875,Kittlitz's Murrelet,Brachyramphus_brevirostris,Brachyramphus_brevirostris,CHARADRIIFORMES,Auks,Alcidae,414,Day et al. 1984/Day 1980,Kittlitz's Murrelet,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,5,2.236067977,0,-7.265129978,No,1973
22694870,Marbled Murrelet,Brachyramphus_marmoratus,Brachyramphus_marmoratus,CHARADRIIFORMES,Auks,Alcidae,518,Day et al. 1984/Day 1980,Marbled Murrelet,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,61,7.810249676,0,-7.265129978,No,1973
22694906,Parakeet Auklet,Aethia_psittacula,Cyclorrhynchus_psittacula,CHARADRIIFORMES,Auks,Alcidae,610,Day et al. 1984/Day 1980,Parakeet Auklet,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,116,10.77032961,0.75,1.096749099,Yes,1973
22694864,Pigeon Guillemot,Cepphus_columba,Cepphus_columba,CHARADRIIFORMES,Auks,Alcidae,626,Day et al. 1984/Day 1980,Pigeon Guillemot,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,18,4.242640687,0,-7.265129978,No,1973
22694924,Rhinoceros Auklet,Cerorhinca_monocerata,Cerorhinca_monocerata,CHARADRIIFORMES,Auks,Alcidae,677,Day et al. 1984/Day 1980,Rhinoceros Auklet,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,20,4.472135955,0,-7.265129978,No,1973
22694847,Thick-billed Murre,Uria_lomvia,Uria_lomvia,CHARADRIIFORMES,Auks,Alcidae,937,Day et al. 1984/Day 1980,Thick-billed Murre,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,138,11.74734012,0.01,-4.528168023,Yes,1973
22694934,Tufted Puffin,Fratercula_cirrhata,Fratercula_cirrhata,CHARADRIIFORMES,Auks,Alcidae,970,Day et al. 1984/Day 1980,Tufted Puffin,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,348,18.65475811,0.15,-1.730768434,Yes,1973
22694918,Whiskered Auklet,Aethia_pygmaea,Aethia_pygmaea,CHARADRIIFORMES,Auks,Alcidae,1022,Day et al. 1984/Day 1980,Whiskered Auklet,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,5,2.236067977,0,-7.265129978,No,1973
22694927,Atlantic Puffin,Fratercula_arctica,Fratercula_arctica,CHARADRIIFORMES,Auks,Alcidae,34,Harris and Wanless 1994,Atlantic Puffin,North Sea/Atlantic,56.511018,3.515625,Subadult/Adult,1969-1992,1969,1992,24,315,17.74823935,0.13,-1.896392865,Yes,1981
22694837,Little Auk,Alle_alle,Alle_alle,CHARADRIIFORMES,Auks,Alcidae,471,Day et al. 1984/Van Franeker 1983,Little Auk,North Atlantic,-14.599413,-28.673147,Mixed,NA,NA,NA,NA,NA,NA,0.04,-3.161434093,Yes,#NUM!
22680459,Barrow's Goldeneye,Bucephala_islandica,Bucephala_islandica,ANSERIFORMES,"Ducks, geese, swans",Anatidae,58,Avery-Gomm et al. 2013,Barrow's Goldeneye,"Puget Sound, WA",47.723654,-122.471335,Adult,2007,2007,2007,1,2,1.414213562,0,-7.265129978,No,2007
22680405,Common Eider,Somateria_mollissima,Somateria_mollissima,ANSERIFORMES,"Ducks, geese, swans",Anatidae,196,Lydersen et al. 1989,Common Eider,Hornsund,76.881101,15.9084,Adult,1984,1984,1984,1,20,4.472135955,0,-7.265129978,No,1984
22680405,Common Eider,Somateria_mollissima,Somateria_mollissima,ANSERIFORMES,"Ducks, geese, swans",Anatidae,197,Provencher et al. 2014,Common Eider,"Cape Dorset, Nunavut",64.230375,-76.540963,Adult,2011,2011,2011,1,100,10,0.01,-4.528168023,Yes,2011
22680405,Common Eider,Somateria_mollissima,Somateria_mollissima,ANSERIFORMES,"Ducks, geese, swans",Anatidae,198,Provencher et al. 2014,Common Eider,"Nuuk, Greenland",64.18141,-51.694138,Mixed,2012,2012,2012,1,135,11.61895004,0,-7.265129978,No,2012
22680398,Greater Scaup,Aythya_marila,Aythya_marila,ANSERIFORMES,"Ducks, geese, swans",Anatidae,351,Avery-Gomm et al. 2013,Greater Scaup,"Vancouver, BC",49.282729,-123.120738,Adult,2010,2010,2010,1,1,1,0,-7.265129978,No,2010
22680423,Harlequin Duck,Histrionicus_histrionicus,Histrionicus_histrionicus,ANSERIFORMES,"Ducks, geese, swans",Anatidae,367,Avery-Gomm et al. 2013,Harlequin Duck,"Vancouver Island, BC",49.650638,-125.449391,Adult,2010,2010,2010,1,1,1,0,-7.265129978,No,2010
22680409,King Eider,Somateria_spectabilis,Somateria_spectabilis,ANSERIFORMES,"Ducks, geese, swans",Anatidae,410,Provencher et al. 2014,King Eider,"Cape Dorset, Nunavut",64.230375,-76.540963,Adult,2001,2001,2001,1,3,1.732050808,0,-7.265129978,No,2001
22680409,King Eider,Somateria_spectabilis,Somateria_spectabilis,ANSERIFORMES,"Ducks, geese, swans",Anatidae,411,Provencher et al. 2014,King Eider,"Cape Dorset, Nunavut",64.230375,-76.540963,Adult,2011,2011,2011,1,10,3.16227766,0,-7.265129978,No,2011
22680441,Surf Scoter,Melanitta_perspicillata,Melanitta_perspicillata,ANSERIFORMES,"Ducks, geese, swans",Anatidae,927,Avery-Gomm et al. 2013,Surf Scoter,"Vancouver, BC",49.282729,-123.120738,Adult,2010,2010,2010,1,2,1.414213562,0,-7.265129978,No,2010
22680441,Surf Scoter,Melanitta_perspicillata,Melanitta_perspicillata,ANSERIFORMES,"Ducks, geese, swans",Anatidae,929,Provencher et al. 2014,Surf Scoter,"Nain, Labrador",56.541682,-61.696889,Adult,2006,2006,2006,1,38,6.164414003,0,-7.265129978,No,2006
22680459,Barrow's Goldeneye,Bucephala_islandica,Bucephala_islandica,ANSERIFORMES,"Ducks, geese, swans",Anatidae,59,Day et al. 1984,Barrow's Goldeneye,Alaska,64.200841,-149.493673,Mixed,1977-1978,1977,1978,2,17,4.123105626,0,-7.265129978,No,1978
22680405,Common Eider,Somateria_mollissima,Somateria_mollissima,ANSERIFORMES,"Ducks, geese, swans",Anatidae,193,English et al. 2015,Common Eider,"Fogo Island, Newfoundland, Canada",49.715417,-54.534061,Adult,2013-2014,2013,2014,2,26,5.099019514,0,-7.265129978,No,2014
22680405,Common Eider,Somateria_mollissima,Somateria_mollissima,ANSERIFORMES,"Ducks, geese, swans",Anatidae,195,English et al. 2015,Common Eider,"Fogo Island, Newfoundland, Canada",49.715417,-54.534061,Mixed,2013-2014,2013,2014,2,12,3.464101615,0,-7.265129978,No,2014
22680405,Common Eider,Somateria_mollissima,Somateria_mollissima,ANSERIFORMES,"Ducks, geese, swans",Anatidae,194,English et al. 2015,Common Eider,"Fogo Island, Newfoundland, Canada",49.715417,-54.534061,Subadult,2013-2014,2013,2014,2,10,3.16227766,0.1,-2.191026439,Yes,2014
22680398,Greater Scaup,Aythya_marila,Aythya_marila,ANSERIFORMES,"Ducks, geese, swans",Anatidae,352,Day et al. 1984,Greater Scaup,Alaska,64.200841,-149.493673,Mixed,1977-1978,1977,1978,2,3,1.732050808,0,-7.265129978,No,1978
22680423,Harlequin Duck,Histrionicus_histrionicus,Histrionicus_histrionicus,ANSERIFORMES,"Ducks, geese, swans",Anatidae,368,Day et al. 1984,Harlequin Duck,Alaska,64.200841,-149.493673,Mixed,1977-1978,1977,1978,2,6,2.449489743,0,-7.265129978,No,1978
22680427,Long-tailed Duck,Clangula_hyemalis,Clangula_hyemalis,ANSERIFORMES,"Ducks, geese, swans",Anatidae,481,Day et al. 1984,Long-tailed Duck,Alaska,64.200841,-149.493673,Mixed,1977-1978,1977,1978,2,11,3.31662479,0,-7.265129978,No,1978
22680427,Long-tailed Duck,Clangula_hyemalis,Clangula_hyemalis,ANSERIFORMES,"Ducks, geese, swans",Anatidae,482,Provencher et al. 2014,Long-tailed Duck,"Belcher Is, Nunavut",56.622294,-78.794321,Mixed,1998-1999,1998,1999,2,27,5.196152423,0,-7.265129978,No,1999
22680441,Surf Scoter,Melanitta_perspicillata,Melanitta_perspicillata,ANSERIFORMES,"Ducks, geese, swans",Anatidae,928,Day et al. 1984,Surf Scoter,Alaska,64.200841,-149.493673,Mixed,1977-1978,1977,1978,2,11,3.31662479,0,-7.265129978,No,1978
10000031,White-winged Scoter,Melanitta_deglandi,Melanitta_deglandi,ANSERIFORMES,"Ducks, geese, swans",Anatidae,1073,Day et al. 1984,White-winged Scoter,Alaska,64.200841,-149.493673,Mixed,1977-1978,1977,1978,2,5,2.236067977,0,-7.265129978,No,1978
22680405,Common Eider,Somateria_mollissima,Somateria_mollissima,ANSERIFORMES,"Ducks, geese, swans",Anatidae,201,Provencher et al. 2014,Common Eider,"Cape Dorset, Nunavut",64.230375,-76.540963,Adult,2000-2002,2000,2002,3,108,10.39230485,0,-7.265129978,No,2001
22680409,King Eider,Somateria_spectabilis,Somateria_spectabilis,ANSERIFORMES,"Ducks, geese, swans",Anatidae,412,Provencher et al. 2014,King Eider,"Nuuk, Greenland",64.18141,-51.694138,Mixed,2000-2002,2000,2002,3,41,6.403124237,0,-7.265129978,No,2001
22680405,Common Eider,Somateria_mollissima,Somateria_mollissima,ANSERIFORMES,"Ducks, geese, swans",Anatidae,200,Provencher et al. 2014,Common Eider,"Nuuk, Greenland",64.18141,-51.694138,Mixed,1999-2002,1999,2002,4,241,15.5241747,0,-7.265129978,No,2001
22680405,Common Eider,Somateria_mollissima,Somateria_mollissima,ANSERIFORMES,"Ducks, geese, swans",Anatidae,199,Provencher et al. 2014,Common Eider,"Belcher Is, Nunavut",56.622294,-78.794321,Mixed,1998-2003,1998,2003,6,388,19.6977156,0,-7.265129978,No,2001
22728318,Antipodean Albatross,Diomedea_antipodensis,Diomedea_antipodensis,PROCELLARIIFORMES,Albatrosses,Diomedeidae,24,Robertson et al. 2004,Antipodean Albatross,New Zealand,-46.312086,174.115693,Adult,1999,1999,1999,1,2,1.414213562,0.5,0,Yes,1999
22728318,Antipodean Albatross,Diomedea_antipodensis,Diomedea_antipodensis,PROCELLARIIFORMES,Albatrosses,Diomedeidae,1185,Roman et al. 2019,Antipodean Albatross,"New Zealand, North Island",NA,NA,Adult,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
22728318,Antipodean Albatross,Diomedea_antipodensis,Diomedea_antipodensis,PROCELLARIIFORMES,Albatrosses,Diomedeidae,1186,Roman et al. 2019,Antipodean Albatross,"New Zealand, North Island, Offshore 140 km northwest of Kahurangi National Park",NA,NA,Adult,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
22728318,Antipodean Albatross,Diomedea_antipodensis,Diomedea_antipodensis,PROCELLARIIFORMES,Albatrosses,Diomedeidae,1187,Roman et al. 2019,Antipodean Albatross,"New Zealand, North Island, Wellington",NA,NA,Adult,2016,2016,2016,1,1,1,0,-7.265129978,No,2016
22698425,Atlantic Yellow-nosed Albatross,Thalassarche_chlororhynchos,Thalassarche_chlororhynchos,PROCELLARIIFORMES,Albatrosses,Diomedeidae,52,Tavares et al. 2017,Atlantic Yellow-nosed Albatross,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2013,2013,2013,1,3,1.732050808,0,-7.265129978,No,2013
22698425,Atlantic Yellow-nosed Albatross,Thalassarche_chlororhynchos,Thalassarche_chlororhynchos,PROCELLARIIFORMES,Albatrosses,Diomedeidae,46,Furness 1985a,Atlantic Yellow-nosed Albatross,Gough Island,-40.318641,-9.935332,Mixed,1983,1983,1983,1,9,3,0,-7.265129978,No,1983
22698425,Atlantic Yellow-nosed Albatross,Thalassarche_chlororhynchos,Thalassarche_chlororhynchos,PROCELLARIIFORMES,Albatrosses,Diomedeidae,51,Tavares et al. 2017,Atlantic Yellow-nosed Albatross,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2012,2012,2012,1,3,1.732050808,0.67,0.707110323,Yes,2012
22698425,Atlantic Yellow-nosed Albatross,Thalassarche_chlororhynchos,Thalassarche_chlororhynchos,PROCELLARIIFORMES,Albatrosses,Diomedeidae,43,Colabuono & Vooren 2007,Atlantic Yellow-nosed Albatross,Rio Grande do Sul,-31.807168,-51.618266,Subadult/Adult,2004,2004,2004,1,26,5.099019514,0.11,-2.085183831,Yes,2004
22698425,Atlantic Yellow-nosed Albatross,Thalassarche_chlororhynchos,Thalassarche_chlororhynchos,PROCELLARIIFORMES,Albatrosses,Diomedeidae,45,Colabuono et al. 2010,Atlantic Yellow-nosed Albatross,Brazil,-14.235004,-51.92528,Subadult/Adult,1991,1991,1991,1,13,3.605551275,0.08,-2.434395675,Yes,1991
22698375,Black-browed Albatross,Thalassarche_melanophris,Thalassarche_melanophrys,PROCELLARIIFORMES,Albatrosses,Diomedeidae,77,Tourinho et al. 2010,Black-browed Albatross,Rio Grande do Sul,-31.807168,-51.618266,Adult,2007,2007,2007,1,2,1.414213562,1,7.265129978,Yes,2007
22698375,Black-browed Albatross,Thalassarche_melanophris,Thalassarche_melanophrys,PROCELLARIIFORMES,Albatrosses,Diomedeidae,1171,Roman et al. 2016,Black-browed Albatross,New South Wales,-32.967658,151.732219,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22698375,Black-browed Albatross,Thalassarche_melanophris,Thalassarche_melanophrys,PROCELLARIIFORMES,Albatrosses,Diomedeidae,1192,Roman et al. 2019,Black-browed Albatross,"Australia, New South Wales",NA,NA,Adult,2011,2011,2011,1,1,1,0,-7.265129978,No,2011
22698375,Black-browed Albatross,Thalassarche_melanophris,Thalassarche_melanophrys,PROCELLARIIFORMES,Albatrosses,Diomedeidae,1197,Roman et al. 2019,Black-browed Albatross,"New Zealand, North Island",NA,NA,Adult,2015,2015,2015,1,2,1.414213562,0,-7.265129978,No,2015
22698375,Black-browed Albatross,Thalassarche_melanophris,Thalassarche_melanophrys,PROCELLARIIFORMES,Albatrosses,Diomedeidae,1194,Roman et al. 2019,Black-browed Albatross,DPIPWE-15 (location unknown),NA,NA,Mixed,2009,2009,2009,1,1,1,0,-7.265129978,No,2009
22698375,Black-browed Albatross,Thalassarche_melanophris,Thalassarche_melanophrys,PROCELLARIIFORMES,Albatrosses,Diomedeidae,76,Tavares et al. 2017,Black-browed Albatross,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2012,2012,2012,1,5,2.236067977,0.8,1.383675089,Yes,2012
22698375,Black-browed Albatross,Thalassarche_melanophris,Thalassarche_melanophrys,PROCELLARIIFORMES,Albatrosses,Diomedeidae,1193,Roman et al. 2019,Black-browed Albatross,"Australia, South Australia",NA,NA,Subadult,2015,2015,2015,1,1,1,1,7.265129978,Yes,2015
22698375,Black-browed Albatross,Thalassarche_melanophris,Thalassarche_melanophrys,PROCELLARIIFORMES,Albatrosses,Diomedeidae,1195,Roman et al. 2019,Black-browed Albatross,DPIPWE-15 (location unknown),NA,NA,Subadult,2002,2002,2002,1,1,1,0,-7.265129978,No,2002
