clements2025_binomial,tips,order,family,freeflying,source,date_median,marine_region,sampling_method,body_mass_g,body_mass_2sd,main_diet,carrion,fish,cephalopods,crustaceans,other_inverts,as_fishery,as_agriculture,as_refuse,anthropogenic_subsidy,pelagic_specialist,feeding_method,aerial_pursuit,bottom_feeding,diving,plunging,scavenging,skimming,surface_seizing,terrestrial_feeding,n_plastic,n_total,FO
Oceanites oceanicus,Oceanites_oceanicus,Procellariiformes,Oceanitidae,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,Necropsy,32,-0.28922754164298214,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,2,49,0.04081632653061224
Oceanites oceanicus,Oceanites_oceanicus,Procellariiformes,Oceanitidae,1,Ainley et al. 1990a,1986,Southern Ocean,Necropsy,32,-0.28922754164298214,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,20,57,0.3508771929824561
Oceanites oceanicus,Oceanites_oceanicus,Procellariiformes,Oceanitidae,1,Ainley et al. 1990a,1988,South Pacific Ocean,Necropsy,32,-0.28922754164298214,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,2,49,0.04081632653061224
Oceanites oceanicus,Oceanites_oceanicus,Procellariiformes,Oceanitidae,1,Ainley et al. 1990b,1986,Southern Ocean,Necropsy,32,-0.28922754164298214,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,0,8,0
Oceanites oceanicus,Oceanites_oceanicus,Procellariiformes,Oceanitidae,1,Croxall et al. 1988,1988,Indian Ocean,Bolus,32,-0.28922754164298214,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,5,51,0.09803921568627451
Oceanites oceanicus,Oceanites_oceanicus,Procellariiformes,Oceanitidae,1,van Franeker and Bell 1988,1985.5,Indian Ocean,Necropsy,32,-0.28922754164298214,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,2,4,0.5
Oceanites oceanicus,Oceanites_oceanicus,Procellariiformes,Oceanitidae,NA,"Gallo et al., 2024",2019,South Atlantic Ocean,Necropsy,32,-0.28922754164298214,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,0,2,0
Oceanites oceanicus,Oceanites_oceanicus,Procellariiformes,Oceanitidae,NA,Ryan 1987,1982,Indian Ocean,Necropsy,32,-0.28922754164298214,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,3,4,0.75
Oceanites oceanicus,Oceanites_oceanicus,Procellariiformes,Oceanitidae,NA,"do Nascimiento et al., 2023",2015,South Atlantic Ocean,Necropsy,32,-0.28922754164298214,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,0,7,0
Oceanites oceanicus,Oceanites_oceanicus,Procellariiformes,Oceanitidae,NA,"do Nascimiento, 2022",2018,South Atlantic Ocean,Necropsy,32,-0.28922754164298214,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,0,2,0
Onychoprion aleuticus,Onychoprion_aleuticus,Charadriiformes,Laridae,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,Necropsy,120,-0.2687722258608476,Fish,0,1,0,0,0,0,0,0,0,1,Surface.Seizing,0,0,0,1,0,0,1,0,0,8,0
Onychoprion anaethetus,Onychoprion_anaethetus,Charadriiformes,Laridae,NA,"Berr et al., 2020",2016.5,South Pacific Ocean,Necropsy,127,-0.2671450984690869,Fish,0,1,1,1,1,1,0,0,1,1,Plunging,1,0,0,1,0,0,1,0,0,1,0
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,Laridae,1,Ainley et al. 1990b,1986,Southern Ocean,Necropsy,175,-0.2559876534970135,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,0,35,0
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,Laridae,1,Rapp et al. 2017,2009.5,North Pacific Ocean,Necropsy,175,-0.2559876534970135,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,0,4,0
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,Laridae,1,Roman et al. 2016,2013,South Pacific Ocean,Necropsy,175,-0.2559876534970135,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,0,27,0
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,Laridae,1,Sileo et al. 1990a,1986,North Pacific Ocean,Lavage,175,-0.2559876534970135,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,2,26,0.07692307692307693
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,Laridae,1,Spear et al. 1995,1987.5,South Pacific Ocean,Necropsy,175,-0.2559876534970135,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,1,64,0.015625
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,Laridae,1,Tavares et al. 2017,2012,South Pacific Ocean,Necropsy,175,-0.2559876534970135,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,0,1,0
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,Laridae,1,"Van de Crommenacker et al., 2022",2019,Indian Ocean,Necropsy,175,-0.2559876534970135,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,0,7,0
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,Laridae,NA,"Berr et al., 2020",2016.5,South Pacific Ocean,Necropsy,175,-0.2559876534970135,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,0,1,0
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,Laridae,NA,"Cartraud et al., 2019",2006,Indian Ocean,Necropsy,175,-0.2559876534970135,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,4,27,0.14814814814814814
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,Laridae,NA,Day et al. 1984/Harrison et al. 1983,1980.5,North Pacific Ocean,Bolus,175,-0.2559876534970135,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,0,356,0
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,Laridae,NA,Rapp et al. 2017,2009.5,North Pacific Ocean,Necropsy,175,-0.2559876534970135,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,0,10,0
Onychoprion lunatus,Onychoprion_lunatus,Charadriiformes,Laridae,1,Ainley et al. 1990b,1986,Southern Ocean,Necropsy,146,-0.26272860983430785,Fish,1,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,1,0,0,1,0,0,5,0
Onychoprion lunatus,Onychoprion_lunatus,Charadriiformes,Laridae,1,Sileo et al. 1990a,1986,North Pacific Ocean,Lavage,146,-0.26272860983430785,Fish,1,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,1,0,0,1,0,0,7,0
Onychoprion lunatus,Onychoprion_lunatus,Charadriiformes,Laridae,1,Sileo et al. 1990a,1987,North Pacific Ocean,Lavage,146,-0.26272860983430785,Fish,1,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,1,0,0,1,0,0,10,0
Onychoprion lunatus,Onychoprion_lunatus,Charadriiformes,Laridae,1,Spear et al. 1995,1987.5,South Pacific Ocean,Necropsy,146,-0.26272860983430785,Fish,1,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,1,0,0,1,0,0,5,0
Onychoprion lunatus,Onychoprion_lunatus,Charadriiformes,Laridae,NA,Day et al. 1984/Harrison et al. 1983,1980.5,North Pacific Ocean,Bolus,146,-0.26272860983430785,Fish,1,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,1,0,0,1,0,0,272,0
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,1,Ainley et al. 1990b,1986,Southern Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,5,6,0.8333333333333334
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,1,Barbieri 2009,2001,South Pacific Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,1,3,0.3333333333333333
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,10,152,0.06578947368421052
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,1,Petry et al. 2002,1997.5,South Pacific Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,2,5,0.4
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,1,Roman et al. 2016,2002,South Pacific Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,1,1,1
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,1,Roman et al. 2016,2013,South Pacific Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,2,2,1
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,1,Roman et al. 2019,2002,South Pacific Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,2,2,1
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,1,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,37,63,0.5873015873015873
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,1,Tourinho et al. 2010,2007,South Pacific Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,0,1,0
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,1,"Yamashita et al., 2021",2016,South Pacific Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,3,3,1
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,NA,"Gallo et al., 2024",2019,South Atlantic Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,0,1,0
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,NA,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,8,12,0.6666666666666666
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,49,79,0.620253164556962
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,NA,"Roman et al., 2020",2016,Indian Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,11,25,0.44
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,NA,Ryan 1987,1982,Indian Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,22,32,0.6875
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,NA,"do Nascimiento et al., 2023",2015.5,South Atlantic Ocean,Necropsy,145,-0.2629610566045594,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,0,8,0
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,1,Auman et al. 2004,2000.5,Indian Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,2,2,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,5,35,0.14285714285714285
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,1,Roman et al. 2016,2000,South Pacific Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,1,1,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,1,Roman et al. 2016,2008,South Pacific Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,0,1,0
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,1,Roman et al. 2016,2013,South Pacific Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,4,4,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,1,Roman et al. 2019,1999,South Pacific Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,1,1,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,1,Roman et al. 2019,2000,South Pacific Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,1,1,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,1,Roman et al. 2019,2008,South Pacific Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,0,1,0
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,1,Roman et al. 2019,2013,South Pacific Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,1,1,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,1,Roman et al. 2019,2015,South Pacific Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,1,1,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,1,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,6,8,0.75
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,NA,Day et al. 1984,1973,South Pacific Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,0,0,0
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,NA,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,0,2,0
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,12,17,0.7058823529411765
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,NA,Ryan 1987,1982,Indian Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,52,88,0.5909090909090909
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,Procellariidae,NA,"do Nascimiento, 2022",2018,South Atlantic Ocean,Necropsy,147,-0.2624961630640563,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,1,1,1
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,Procellariidae,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,Necropsy,159,-0.259706801821038,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,133,663,0.20060331825037708
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,Procellariidae,1,Roman et al. 2016,2002,South Pacific Ocean,Necropsy,159,-0.259706801821038,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,1,2,0.5
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,Procellariidae,1,Roman et al. 2016,2008,South Pacific Ocean,Necropsy,159,-0.259706801821038,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,1,1,1
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,Procellariidae,1,Roman et al. 2016,2013,South Pacific Ocean,Necropsy,159,-0.259706801821038,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,1,1,1
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,Procellariidae,1,Roman et al. 2019,2002,South Pacific Ocean,Necropsy,159,-0.259706801821038,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,1,2,0.5
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,Procellariidae,1,Roman et al. 2019,2008,South Pacific Ocean,Necropsy,159,-0.259706801821038,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,1,1,1
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,Procellariidae,1,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,159,-0.259706801821038,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,8,10,0.8
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,Procellariidae,NA,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,159,-0.259706801821038,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,6,10,0.6
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,Procellariidae,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,159,-0.259706801821038,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,17,24,0.7083333333333334
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,Procellariidae,NA,Ryan 1987,1982,Indian Ocean,Necropsy,159,-0.259706801821038,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,16,31,0.5161290322580645
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,300,819,0.3663003663003663
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,"Lavers et al., 2022",2022,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,0,34,0
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2016,2000,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,1,1,1
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2016,2001,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,1,1,1
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2016,2008,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,1,2,0.5
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2016,2013,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,17,66,0.25757575757575757
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2019,2000,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,1,1,1
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2019,2001,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,1,1,1
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2019,2005,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,0,1,0
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2019,2008,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,1,2,0.5
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2019,2013,Indian Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,0,2,0
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2019,2013,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,15,47,0.3191489361702128
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2019,2015,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,1,7,0.14285714285714285
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2019,2016,Indian Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,1,1,1
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,25,127,0.1968503937007874
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,Roman et al. 2019,2017,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,11,19,0.5789473684210527
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,1,"Yamashita et al., 2021",2016,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,5,5,1
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,NA,Day et al. 1984,1973,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,0,0,0
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,NA,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,0,5,0
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,61,236,0.2584745762711864
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,Procellariidae,NA,"Roman et al., 2020",2016,Indian Ocean,Necropsy,137,-0.26482063076657164,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0,1,0,0,1,0,7,26,0.2692307692307692
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,Procellariidae,1,Ainley et al. 1990a,1978,Southern Ocean,Necropsy,196,-0.2511062713217314,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,2,3,0.6666666666666666
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,Procellariidae,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,Necropsy,196,-0.2511062713217314,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,2,51,0.0392156862745098
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,Procellariidae,1,Ainley et al. 1990a,1986,Southern Ocean,Necropsy,196,-0.2511062713217314,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,5,18,0.2777777777777778
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,Procellariidae,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,Necropsy,196,-0.2511062713217314,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,51,310,0.16451612903225807
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,Procellariidae,1,"Perold et al., 2024",1988,South Atlantic Ocean,Bolus,196,-0.2511062713217314,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,103,219,0.4703196347031963
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,Procellariidae,1,"Perold et al., 2024",2001.5,South Atlantic Ocean,Bolus,196,-0.2511062713217314,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,116,206,0.5631067961165048
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,Procellariidae,1,"Perold et al., 2024",2011.5,South Atlantic Ocean,Bolus,196,-0.2511062713217314,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,117,198,0.5909090909090909
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,Procellariidae,1,"Perold et al., 2024",2018,South Atlantic Ocean,Bolus,196,-0.2511062713217314,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0,1,0,1,1,0,99,160,0.61875
